trial,incumbent,candidate,design,resample,n_tasks,horizon_pairs,success_shift,mean_pairs_available,min_pairs_available,method,alpha_scheme,alpha_win,alpha_guard,alpha_harm,delta,min_n,reps,p_deploy,p_harm_stop,p_any_decision,se_p_deploy,se_p_harm,p_deploy_retained_variant,p_win_gate_ever,p_guard_gate_ever,p_harm_gate_ever,stop_pair_q25_given_stop,stop_pair_median_given_stop,stop_pair_q75_given_stop,stop_pair_q25_censored,stop_pair_median_censored,stop_pair_q75_censored,deploy_pair_median,harm_pair_median,mean_frac_arrivals_after_decision,exp_frac_arrivals_saved_from_inferior,exp_frac_of_inferior_exposures_avoided,exp_frac_latency_saved,median_arrivals_started_at_decision_given_stop
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.03,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0019,1.0,26.0,38.0,52.0,26.0,38.0,52.0,,38.0,0.8553939086294416,0.4274497461928934,0.8549252414032098,0.541503412703193,79.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.05,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0083,1.0,25.0,38.0,52.0,25.0,38.0,52.0,,38.0,0.8588191201353638,0.4291588832487309,0.8583436184710809,0.5436640579525902,78.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.05,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.008,1.0,26.0,38.0,52.0,26.0,38.0,52.0,,38.0,0.8553939086294416,0.4274497461928934,0.8549252414032098,0.541503412703193,79.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.1,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1016,1.0,25.0,38.0,52.0,25.0,38.0,52.0,,38.0,0.8588191201353638,0.4291588832487309,0.8583436184710809,0.5436640579525902,78.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.1,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1015,1.0,26.0,38.0,52.0,26.0,38.0,52.0,,38.0,0.8553939086294416,0.4274497461928934,0.8549252414032098,0.541503412703193,79.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.15,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4909,1.0,25.0,38.0,52.0,25.0,38.0,52.0,,38.0,0.8588191201353638,0.4291588832487309,0.8583436184710809,0.5436640579525902,78.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.15,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4905,1.0,26.0,38.0,52.0,26.0,38.0,52.0,,38.0,0.8553939086294416,0.4274497461928934,0.8549252414032098,0.541503412703193,79.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.03,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0013,1.0,27.0,41.0,56.0,27.0,41.0,56.0,,41.0,0.8499456852791878,0.4247148900169205,0.8494553643070806,0.5380511817918843,83.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.03,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0013,1.0,28.0,41.0,56.0,28.0,41.0,56.0,,41.0,0.8461883248730965,0.4228375634517766,0.8457005980890794,0.5356850522463452,83.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.05,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0054,1.0,27.0,41.0,56.0,27.0,41.0,56.0,,41.0,0.8499456852791878,0.4247148900169205,0.8494553643070806,0.5380511817918843,83.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.05,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0053,1.0,28.0,41.0,56.0,28.0,41.0,56.0,,41.0,0.8461883248730965,0.4228375634517766,0.8457005980890794,0.5356850522463452,83.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.1,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0809,1.0,27.0,41.0,56.0,27.0,41.0,56.0,,41.0,0.8499456852791878,0.4247148900169205,0.8494553643070806,0.5380511817918843,83.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.1,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0807,1.0,28.0,41.0,56.0,28.0,41.0,56.0,,41.0,0.8461883248730965,0.4228375634517766,0.8457005980890794,0.5356850522463452,83.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.15,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4369,1.0,27.0,41.0,56.0,27.0,41.0,56.0,,41.0,0.8499456852791878,0.4247148900169205,0.8494553643070806,0.5380511817918843,83.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.03,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.15,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4368,1.0,28.0,41.0,56.0,28.0,41.0,56.0,,41.0,0.8461883248730965,0.4228375634517766,0.8457005980890794,0.5356850522463452,83.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.03,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0106,1.0,22.0,33.0,47.0,22.0,33.0,47.0,,33.0,0.8739844331641287,0.4367380710659898,0.8734915132178298,0.5531262539284266,68.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.03,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0106,1.0,23.0,34.0,48.0,23.0,34.0,48.0,,34.0,0.8671659898477156,0.433326565143824,0.8666683813048487,0.5488211075217561,70.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.05,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0305,1.0,22.0,33.0,47.0,22.0,33.0,47.0,,33.0,0.8739844331641287,0.4367380710659898,0.8734915132178298,0.5531262539284266,68.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.05,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0298,1.0,23.0,34.0,48.0,23.0,34.0,48.0,,34.0,0.8671659898477156,0.433326565143824,0.8666683813048487,0.5488211075217561,70.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.1,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2391,1.0,22.0,33.0,47.0,22.0,33.0,47.0,,33.0,0.8739844331641287,0.4367380710659898,0.8734915132178298,0.5531262539284266,68.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.1,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2378,1.0,23.0,34.0,48.0,23.0,34.0,48.0,,34.0,0.8671659898477156,0.433326565143824,0.8666683813048487,0.5488211075217561,70.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.15,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7105,1.0,22.0,33.0,47.0,22.0,33.0,47.0,,33.0,0.8739844331641287,0.4367380710659898,0.8734915132178298,0.5531262539284266,68.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.15,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7095,1.0,23.0,34.0,48.0,23.0,34.0,48.0,,34.0,0.8671659898477156,0.433326565143824,0.8666683813048487,0.5488211075217561,70.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.03,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0053,1.0,22.0,33.0,47.0,22.0,33.0,47.0,,33.0,0.8739844331641287,0.4367380710659898,0.8734915132178298,0.5531262539284266,68.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.03,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0053,1.0,23.0,34.0,48.0,23.0,34.0,48.0,,34.0,0.8671659898477156,0.433326565143824,0.8666683813048487,0.5488211075217561,70.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.05,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0152,1.0,22.0,33.0,47.0,22.0,33.0,47.0,,33.0,0.8739844331641287,0.4367380710659898,0.8734915132178298,0.5531262539284266,68.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.05,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0152,1.0,23.0,34.0,48.0,23.0,34.0,48.0,,34.0,0.8671659898477156,0.433326565143824,0.8666683813048487,0.5488211075217561,70.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.1,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1676,1.0,22.0,33.0,47.0,22.0,33.0,47.0,,33.0,0.8739844331641287,0.4367380710659898,0.8734915132178298,0.5531262539284266,68.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.1,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1672,1.0,23.0,34.0,48.0,23.0,34.0,48.0,,34.0,0.8671659898477156,0.433326565143824,0.8666683813048487,0.5488211075217561,70.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.15,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6181,1.0,22.0,33.0,47.0,22.0,33.0,47.0,,33.0,0.8739844331641287,0.4367380710659898,0.8734915132178298,0.5531262539284266,68.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.15,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6172,1.0,23.0,34.0,48.0,23.0,34.0,48.0,,34.0,0.8671659898477156,0.433326565143824,0.8666683813048487,0.5488211075217561,70.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.03,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0053,1.0,25.0,39.0,54.0,25.0,39.0,54.0,,39.0,0.8551834179357023,0.427350592216582,0.8547162251247737,0.541231286982518,79.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.03,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0053,1.0,27.0,39.0,54.0,27.0,39.0,54.0,,39.0,0.8516189509306261,0.4255698815566835,0.8511547411325004,0.5390072618376818,80.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.05,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0152,1.0,25.0,39.0,54.0,25.0,39.0,54.0,,39.0,0.8551834179357023,0.427350592216582,0.8547162251247737,0.541231286982518,79.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.05,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0152,1.0,27.0,39.0,54.0,27.0,39.0,54.0,,39.0,0.8516189509306261,0.4255698815566835,0.8511547411325004,0.5390072618376818,80.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.1,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1676,1.0,25.0,39.0,54.0,25.0,39.0,54.0,,39.0,0.8551834179357023,0.427350592216582,0.8547162251247737,0.541231286982518,79.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.1,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1672,1.0,27.0,39.0,54.0,27.0,39.0,54.0,,39.0,0.8516189509306261,0.4255698815566835,0.8511547411325004,0.5390072618376818,80.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.15,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6181,1.0,25.0,39.0,54.0,25.0,39.0,54.0,,39.0,0.8551834179357023,0.427350592216582,0.8547162251247737,0.541231286982518,79.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.15,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6172,1.0,27.0,39.0,54.0,27.0,39.0,54.0,,39.0,0.8516189509306261,0.4255698815566835,0.8511547411325004,0.5390072618376818,80.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.03,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0034,1.0,27.0,41.0,57.0,27.0,41.0,57.0,,41.0,0.8463401015228427,0.4229203045685279,0.8458554939037845,0.5356018985933333,84.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.03,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0034,1.0,28.0,41.0,58.0,28.0,41.0,58.0,,41.0,0.8423566835871404,0.4209307952622673,0.8418764052700759,0.5331105231912626,85.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.05,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0106,1.0,27.0,41.0,57.0,27.0,41.0,57.0,,41.0,0.8463401015228427,0.4229203045685279,0.8458554939037845,0.5356018985933333,84.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.05,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0106,1.0,28.0,41.0,58.0,28.0,41.0,58.0,,41.0,0.8423566835871404,0.4209307952622673,0.8418764052700759,0.5331105231912626,85.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.1,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1356,1.0,27.0,41.0,57.0,27.0,41.0,57.0,,41.0,0.8463401015228427,0.4229203045685279,0.8458554939037845,0.5356018985933333,84.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.1,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1353,1.0,28.0,41.0,58.0,28.0,41.0,58.0,,41.0,0.8423566835871404,0.4209307952622673,0.8418764052700759,0.5331105231912626,85.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.15,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5662,1.0,27.0,41.0,57.0,27.0,41.0,57.0,,41.0,0.8463401015228427,0.4229203045685279,0.8458554939037845,0.5356018985933333,84.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_-0.02,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.15,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5655,1.0,28.0,41.0,58.0,28.0,41.0,58.0,,41.0,0.8423566835871404,0.4209307952622673,0.8418764052700759,0.5331105231912626,85.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_+0.02,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.03,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0771,1.0,23.0,35.0,50.0,23.0,35.0,50.0,,35.0,0.866826057529611,0.4331680203045685,0.8663357474329112,0.5487265813066017,72.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_+0.02,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.03,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0771,1.0,24.0,36.0,50.0,24.0,36.0,50.0,,36.0,0.8612111675126903,0.4303590524534686,0.8607178136318736,0.5451911271484856,73.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_+0.02,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.05,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1744,1.0,23.0,35.0,50.0,23.0,35.0,50.0,,35.0,0.866826057529611,0.4331680203045685,0.8663357474329112,0.5487265813066017,72.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_+0.02,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.05,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1739,1.0,24.0,36.0,50.0,24.0,36.0,50.0,,36.0,0.8612111675126903,0.4303590524534686,0.8607178136318736,0.5451911271484856,73.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_+0.02,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.1,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6245,1.0,23.0,35.0,50.0,23.0,35.0,50.0,,35.0,0.866826057529611,0.4331680203045685,0.8663357474329112,0.5487265813066017,72.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_+0.02,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.1,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6244,1.0,24.0,36.0,50.0,24.0,36.0,50.0,,36.0,0.8612111675126903,0.4303590524534686,0.8607178136318736,0.5451911271484856,73.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_+0.02,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.15,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9548,1.0,23.0,35.0,50.0,23.0,35.0,50.0,,35.0,0.866826057529611,0.4331680203045685,0.8663357474329112,0.5487265813066017,72.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_+0.02,295.0,295,betting,nosplit_iut,0.05,0.05,0.05,0.15,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9547,1.0,24.0,36.0,50.0,24.0,36.0,50.0,,36.0,0.8612111675126903,0.4303590524534686,0.8607178136318736,0.5451911271484856,73.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_+0.02,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.03,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0457,1.0,23.0,35.0,50.0,23.0,35.0,50.0,,35.0,0.866826057529611,0.4331680203045685,0.8663357474329112,0.5487265813066017,72.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_+0.02,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.03,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0456,1.0,24.0,36.0,50.0,24.0,36.0,50.0,,36.0,0.8612111675126903,0.4303590524534686,0.8607178136318736,0.5451911271484856,73.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_+0.02,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.05,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1132,1.0,23.0,35.0,50.0,23.0,35.0,50.0,,35.0,0.866826057529611,0.4331680203045685,0.8663357474329112,0.5487265813066017,72.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_+0.02,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.05,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1132,1.0,24.0,36.0,50.0,24.0,36.0,50.0,,36.0,0.8612111675126903,0.4303590524534686,0.8607178136318736,0.5451911271484856,73.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_+0.02,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.1,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5308,1.0,23.0,35.0,50.0,23.0,35.0,50.0,,35.0,0.866826057529611,0.4331680203045685,0.8663357474329112,0.5487265813066017,72.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_+0.02,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.1,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5307,1.0,24.0,36.0,50.0,24.0,36.0,50.0,,36.0,0.8612111675126903,0.4303590524534686,0.8607178136318736,0.5451911271484856,73.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_+0.02,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.15,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9237,1.0,23.0,35.0,50.0,23.0,35.0,50.0,,35.0,0.866826057529611,0.4331680203045685,0.8663357474329112,0.5487265813066017,72.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_+0.02,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.15,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9237,1.0,24.0,36.0,50.0,24.0,36.0,50.0,,36.0,0.8612111675126903,0.4303590524534686,0.8607178136318736,0.5451911271484856,73.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_+0.02,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.03,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0457,1.0,27.0,40.0,57.0,27.0,40.0,57.0,,40.0,0.8474123519458545,0.4234712351945854,0.8469421837759108,0.5364458768014737,83.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_+0.02,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.03,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0456,1.0,28.0,40.0,57.0,28.0,40.0,57.0,,40.0,0.8445802030456853,0.4220571912013536,0.8441140967464986,0.5346654869695759,83.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_+0.02,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.05,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1132,1.0,27.0,40.0,57.0,27.0,40.0,57.0,,40.0,0.8474123519458545,0.4234712351945854,0.8469421837759108,0.5364458768014737,83.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_+0.02,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.05,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1132,1.0,28.0,40.0,57.0,28.0,40.0,57.0,,40.0,0.8445802030456853,0.4220571912013536,0.8441140967464986,0.5346654869695759,83.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_+0.02,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.1,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5308,1.0,27.0,40.0,57.0,27.0,40.0,57.0,,40.0,0.8474123519458545,0.4234712351945854,0.8469421837759108,0.5364458768014737,83.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_+0.02,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.1,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5307,1.0,28.0,40.0,57.0,28.0,40.0,57.0,,40.0,0.8445802030456853,0.4220571912013536,0.8441140967464986,0.5346654869695759,83.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_+0.02,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.15,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9237,1.0,27.0,40.0,57.0,27.0,40.0,57.0,,40.0,0.8474123519458545,0.4234712351945854,0.8469421837759108,0.5364458768014737,83.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_+0.02,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.15,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9237,1.0,28.0,40.0,57.0,28.0,40.0,57.0,,40.0,0.8445802030456853,0.4220571912013536,0.8441140967464986,0.5346654869695759,83.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_+0.02,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.03,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0327,1.0,28.0,43.0,61.0,28.0,43.0,61.0,,43.0,0.837709475465313,0.418624027072758,0.8372477708129372,0.5303285633289887,88.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_+0.02,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.03,20,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0326,1.0,29.0,43.0,61.0,29.0,43.0,61.0,,43.0,0.8345685279187818,0.417053807106599,0.8341073319433734,0.5283458651919634,89.0
T2,single_shot,self_test_repair,pair_coin,boot,591,295,cand_+0.02,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.05,10,10000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0899,1.0,28.0,43.0,61.0,28.0,43.0,61.0,,43.0,0.837709475465313,0.418624027072758,0.8372477708129372,0.5303285633289887,88.0
